,latitude,longitude,closest_station
470,51.521166,-0.169913,"['Edgware Road (C)', 137.725]"
471,51.54261,-0.172038,"['Swiss Cottage', 120.189]"
472,51.547122,-0.17873,"['Finchley Road', 121.592]"
473,51.548486,-0.154033,"['Chalk Farm', 496.521]"
474,51.539883,-0.135318,"['Chesham', 442.192]"
475,51.545722,-0.132137,"['Kentish Town', 923.762]"
476,51.554497,-0.172571,"['Hampstead', 361.311]"
477,51.53432,-0.145753,"['Camden Town', 527.176]"
478,51.554,-0.114683,"['Holloway Road', 209.58]"
479,51.554,-0.114683,"['Holloway Road', 209.58]"
480,51.51991,-0.134061,"['Goodge Street', 106.789]"
481,51.546056,-0.16815,"['Chesham', 486.923]"
482,51.546255,-0.171292,"['Swiss Cottage', 318.263]"
483,51.527998,-0.164565,"['Marylebone', 666.789]"
484,51.54366,-0.1566,"['Chalk Farm', 197.37]"
485,51.546334,-0.202475,"['Kilburn', 159.134]"
486,51.543073,-0.17176,"['Swiss Cottage', 110.688]"
487,51.544304,-0.141324,"['Camden Town', 405.528]"
488,51.546321,-0.156949,"['Chalk Farm', 290.943]"
489,51.555547,-0.178199,"['Hampstead', 157.617]"
490,51.548372,-0.154615,"['Chalk Farm', 520.674]"
491,51.524349,-0.166456,"['Marylebone', 412.458]"
492,51.523085,-0.15754,"['Baker Street', 47.55]"
493,51.523566,-0.166386,"['Marylebone', 455.027]"
494,51.518959,-0.167926,"['Edgware Road (B)', 90.175]"
495,51.565543,-0.193901,"['Golders Green', 651.953]"
496,51.552795,-0.187496,"['Chesham', 661.565]"
497,51.522869,-0.141274,"['Great Portland Street', 265.732]"
498,51.539586,-0.190248,"['Kilburn Park', 466.285]"
499,51.546199,-0.130871,"['Chesham', 874.61]"
500,51.542103,-0.154902,"['Chalk Farm', 261.735]"
501,51.55057,-0.190383,"['West Hampstead', 408.339]"
502,51.539912,-0.15707,"['Chalk Farm', 505.013]"
503,51.531522,-0.141511,"['Chesham', 661.54]"
504,51.551686,-0.18206,"['Finchley Road', 555.587]"
505,51.5172027234043,-0.126447361702128,"['Tottenham Court Road', 255.739]"
506,51.5172027234043,-0.126447361702128,"['Tottenham Court Road', 255.739]"
507,51.521504,-0.167954,"['Chesham', 188.92]"
508,51.543131,-0.168586,"['Swiss Cottage', 374.099]"
509,51.547131,-0.159828,"['Belsize Park', 413.301]"
510,51.541139,-0.192125,"['West Hampstead', 507.746]"
511,51.5302,-0.1254,"[""King's Cross St. Pancras"", 324.581]"
512,51.553525,-0.196643,"['West Hampstead', 768.466]"
513,51.551281,-0.156646,"['Belsize Park', 549.299]"
514,51.521453,-0.159245,"['Baker Street', 224.699]"
515,51.550071,-0.120636,"['Caledonian Road', 322.549]"
516,51.529666,-0.120875,"[""King's Cross St. Pancras"", 237.144]"
517,51.541576,-0.170646,"['Swiss Cottage', 240.272]"
518,51.527109,-0.128228,"['Chesham', 534.977]"
519,51.551333,-0.140609,"['Kentish Town', 115.685]"
520,51.550203,-0.152043,"['Chalk Farm', 679.535]"
521,51.558155,-0.178469,"['Hampstead', 148.467]"
522,51.524092,-0.16785,"['Chesham', 440.902]"
523,51.563678,-0.19347,"['Golders Green', 792.549]"
524,51.545651,-0.178706,"['Finchley Road', 160.357]"
525,51.520724,-0.167946,"['Edgware Road (B)', 167.572]"
526,51.563777,-0.19351,"['Golders Green', 792.549]"
527,51.553115,-0.189576,"['West Hampstead', 669.657]"
528,51.5219,-0.1608,"['Marylebone', 164.789]"
529,51.549661,-0.165659,"['Belsize Park', 123.781]"
530,51.525595,-0.142899,"['Great Portland Street', 195.48]"
531,51.533131,-0.143884,"['Mornington Crescent', 542.295]"
532,51.544304,-0.141324,"['Camden Town', 405.528]"
533,51.558617,-0.194631,"['West Hampstead', 1114.166]"
534,51.546346,-0.14707,"['Chalk Farm', 485.282]"
535,51.567352,-0.155044,"['Highgate', 1213.756]"
536,51.556428,-0.171253,"['Hampstead', 478.766]"
537,51.541199,-0.158791,"['Chalk Farm', 460.323]"
538,51.548919,-0.169958,"['Belsize Park', 401.311]"
539,51.522116,-0.140541,"['Chesham', 265.267]"
540,51.546672,-0.184454,"['Finchley Road', 290.437]"
541,51.525454,-0.142866,"['Great Portland Street', 184.774]"
542,51.546401,-0.202514,"['Kilburn', 153.718]"
543,51.551651,-0.175075,"['Hampstead', 505.306]"
544,51.541183,-0.196754,"['Kilburn Park', 633.405]"
545,51.523818,-0.141703,"['Great Portland Street', 155.994]"
546,51.542648,-0.129378,"['Caledonian Road', 846.714]"
547,51.543217,-0.132946,"['Chesham', 680.638]"
548,51.570614,-0.147882,"['Highgate', 762.154]"
549,51.550376,-0.171237,"['Belsize Park', 555.692]"
550,51.550482,-0.136832,"['Kentish Town', 333.605]"
551,51.542648,-0.129378,"['Caledonian Road', 846.714]"
552,51.551142,-0.131766,"['Chesham', 543.218]"
553,51.5477,-0.1701,"['Swiss Cottage', 566.231]"
554,51.546002,-0.163004,"['Belsize Park', 462.74]"
555,51.540183,-0.147448,"['Camden Town', 349.256]"
556,51.549255,-0.165432,"['Belsize Park', 138.097]"
557,51.543056,-0.171775,"['Swiss Cottage', 111.518]"
558,51.549644,-0.171768,"['Chesham', 523.112]"
559,51.547423,-0.165802,"['Belsize Park', 364.17]"
560,51.524613,-0.143038,"['Great Portland Street', 119.852]"
561,51.564988,-0.19502,"['Golders Green', 705.82]"
562,51.547122,-0.176151,"['Finchley Road', 351.745]"
563,51.570602,-0.147859,"['Highgate', 763.571]"
564,51.549201,-0.172074,"['Chesham', 535.018]"
565,51.560643,-0.190806,"['Chesham', 1055.28]"
566,51.554629,-0.166609,"['Belsize Park', 567.489]"
567,51.568103,-0.158217,"['Highgate', 1485.834]"
568,51.541167,-0.156423,"['Chalk Farm', 381.282]"
569,51.5423,-0.1609,"['Chalk Farm', 526.732]"
570,51.550838,-0.167166,"['Belsize Park', 214.382]"
571,51.5573,-0.192493,"['West Hampstead', 948.586]"
572,51.545106,-0.144882,"['Chesham', 593.067]"
573,51.557132,-0.193484,"['West Hampstead', 977.689]"
574,51.546265,-0.161955,"['Belsize Park', 436.003]"
575,51.529995,-0.117357,"[""King's Cross St. Pancras"", 387.237]"
576,51.544757,-0.160605,"['Chesham', 439.98]"
577,51.539669,-0.15478,"['Chalk Farm', 529.276]"
578,51.559621,-0.186966,"['Hampstead', 770.23]"
579,51.523566,-0.166386,"['Marylebone', 455.027]"
580,51.558965,-0.189286,"['Hampstead', 770.252]"
581,51.522538,-0.15912,"['Baker Street', 184.072]"
582,51.552511,-0.161804,"['Belsize Park', 363.611]"
583,51.523181,-0.136169,"['Warren Street', 226.234]"
584,51.55727,-0.17476,"['Hampstead', 305.374]"
585,51.554668,-0.191115,"['West Hampstead', 712.724]"
586,51.546784,-0.131026,"['Kentish Town', 824.491]"
587,51.542388,-0.172522,"['Swiss Cottage', 124.583]"
588,51.540855,-0.15591,"['Chalk Farm', 394.286]"
589,51.553397,-0.190032,"['West Hampstead', 701.287]"
590,51.538489,-0.153854,"['Chesham', 679.629]"
591,51.543622,-0.192916,"['West Hampstead', 316.635]"
592,51.5452,-0.17,"['Swiss Cottage', 348.168]"
593,51.514247,-0.125628,"['Covent Garden', 218.269]"
594,51.549571,-0.170908,"['Belsize Park', 469.685]"
595,51.543973,-0.161427,"['Chesham', 444.587]"
596,51.550743,-0.180206,"['Finchley Road', 415.333]"
597,51.547685,-0.176263,"['Finchley Road', 395.965]"
598,51.550331,-0.168096,"['Belsize Park', 270.078]"
599,51.5432,-0.141484,"['Camden Town', 318.064]"
600,51.523116,-0.123004,"['Russell Square', 67.16]"
601,51.523116,-0.123004,"['Russell Square', 67.16]"
602,51.546199,-0.18165,"['Finchley Road', 179.333]"
603,51.547382,-0.165751,"['Belsize Park', 360.551]"
604,51.52586,-0.162585,"['Chesham', 544.275]"
605,51.543918,-0.160922,"['Chalk Farm', 406.728]"
606,51.5591,-0.196306,"['West Hampstead', 1132.491]"
607,51.547556,-0.125031,"['Caledonian Road', 554.396]"
608,51.5589,-0.177734,"['Hampstead', 253.895]"
609,51.55917,-0.178343,"['Hampstead', 230.279]"
610,51.529459,-0.120221,"[""King's Cross St. Pancras"", 234.099]"
611,51.546039,-0.181086,"['Finchley Road', 143.974]"
612,51.559597,-0.180665,"['Hampstead', 318.719]"
613,51.538528,-0.154249,"['Chalk Farm', 673.748]"
614,51.53848,-0.153857,"['Chesham', 679.637]"
615,51.546131,-0.181675,"['Finchley Road', 178.22]"
616,51.52892,-0.140336,"['Chesham', 468.193]"
617,51.542444,-0.13579,"['Camden Town', 578.23]"
618,51.542696,-0.180864,"['Finchley Road', 416.781]"
619,51.529737,-0.12928,"['Chesham', 545.769]"
620,51.554145,-0.199831,"['Upminster', 909.478]"
621,51.519627,-0.10838,"['Chesham', 242.164]"
622,51.5589,-0.177734,"['Hampstead', 253.895]"
623,51.548478,-0.169373,"['Belsize Park', 438.56]"
624,51.550326,-0.188447,"['West Hampstead', 429.283]"
625,51.524778,-0.158927,"['Baker Street', 296.251]"
626,51.551226,-0.202358,"['Kilburn', 602.169]"
627,51.547673,-0.163427,"['Belsize Park', 305.585]"
628,51.546883,-0.170396,"['Swiss Cottage', 555.483]"
629,51.5477,-0.163427,"['Belsize Park', 304.16]"
630,51.53432,-0.145753,"['Camden Town', 527.176]"
631,51.554256,-0.157021,"['Belsize Park', 707.769]"
632,51.53432,-0.145753,"['Camden Town', 527.176]"
633,51.524995,-0.125403,"['Russell Square', 237.329]"
634,51.556466,-0.188188,"['Chesham', 678.27]"
635,51.525149,-0.161825,"['Marylebone', 344.254]"
636,51.545092,-0.150248,"['Chalk Farm', 263.964]"
637,51.542905,-0.170155,"['Swiss Cottage', 278.102]"
638,51.549926,-0.18097,"['Finchley Road', 323.542]"
639,51.559047,-0.196287,"['West Hampstead', 1128.426]"
640,51.559621,-0.186966,"['Hampstead', 770.23]"
641,51.525461,-0.139765,"['Warren Street', 153.753]"
642,51.525576,-0.139559,"['Warren Street', 142.046]"
643,51.549831,-0.206747,"['Kilburn', 285.854]"
644,51.517485,-0.12649,"['Tottenham Court Road', 278.888]"
645,51.520993,-0.111003,"['Chancery Lane', 275.724]"
646,51.543221,-0.186558,"['West Hampstead', 558.742]"
647,51.557,-0.182,"['Hampstead', 282.963]"
648,51.543221,-0.186558,"['West Hampstead', 558.742]"
649,51.542194,-0.191593,"['West Hampstead', 505.415]"
650,51.548458,-0.160121,"['Belsize Park', 364.469]"
651,51.557326,-0.187418,"['Hampstead', 615.188]"
652,51.538858,-0.146088,"['Camden Town', 237.96]"
653,51.53955,-0.18906,"['Kilburn Park', 476.368]"
654,51.540443,-0.190044,"['Chesham', 531.84]"
655,51.5478,-0.1726,"['Swiss Cottage', 448.328]"
656,51.546718,-0.18231,"['Finchley Road', 182.425]"
657,51.527167,-0.144934,"['Great Portland Street', 426.012]"
658,51.5431229054054,-0.16577720945946,"['Chesham', 469.216]"
659,51.560216,-0.174247,"['Hampstead', 444.618]"
660,51.523456,-0.150822,"[""Regent's Park"", 291.859]"
661,51.543826,-0.192336,"['West Hampstead', 299.916]"
662,51.558911,-0.190428,"['Chesham', 909.313]"
663,51.526267,-0.139324,"['Chesham', 228.355]"
664,51.5627,-0.1767,"['Hampstead', 583.05]"
665,51.557637,-0.184217,"['Hampstead', 520.745]"
666,51.527924,-0.114556,"[""King's Cross St. Pancras"", 618.864]"
667,51.528037,-0.110399,"['Angel', 631.806]"
668,51.548198,-0.199593,"['Kilburn', 280.025]"
669,51.555761,-0.116994,"['Holloway Road', 382.065]"
670,51.54616,-0.127087,"['Caledonian Road', 643.438]"
671,51.54751,-0.166203,"['Belsize Park', 350.577]"
672,51.543236,-0.163837,"['Chesham', 643.713]"
673,51.515759,-0.122872,"['Chesham', 272.283]"
674,51.539264,-0.189259,"['Kilburn Park', 452.147]"
675,51.554119,-0.141587,"['Kentish Town', 367.761]"
676,51.54127,-0.159226,"['Chalk Farm', 468.279]"
677,51.550365,-0.124625,"['Caledonian Road', 600.374]"
678,51.552745,-0.121954,"['Caledonian Road', 455.935]"
679,51.543129,-0.175311,"['Swiss Cottage', 163.894]"
680,51.5545,-0.1725,"['Hampstead', 363.915]"
681,51.550982,-0.205801,"['Kilburn', 412.464]"
682,51.514558,-0.118855,"['Holborn', 251.943]"
683,51.549803,-0.18126,"['Finchley Road', 315.275]"
684,51.529904,-0.116888,"[""King's Cross St. Pancras"", 426.093]"
685,51.549267,-0.19646,"['West Hampstead', 468.382]"
686,51.523468,-0.112219,"['Chancery Lane', 457.294]"
687,51.546077,-0.181026,"['Finchley Road', 140.094]"
688,51.552116,-0.18527,"['Finchley Road', 561.045]"
689,51.525743626506,-0.113515144578313,"['Chancery Lane', 720.386]"
690,51.557153,-0.190923,"['Chesham', 898.593]"
691,51.525743626506,-0.113515144578313,"['Chancery Lane', 720.386]"
692,51.546268,-0.128033,"['Caledonian Road', 675.016]"
693,51.525743626506,-0.113515144578313,"['Chancery Lane', 720.386]"
694,51.5415,-0.1544,"['Chalk Farm', 311.791]"
695,51.519134,-0.115986,"['Holborn', 295.575]"
696,51.550125,-0.178777,"['Finchley Road', 377.346]"
697,51.548922,-0.205136,"['Kilburn', 203.004]"
698,51.555774,-0.154186,"['Belsize Park', 926.966]"
699,51.52584,-0.127646,"['Chesham', 575.887]"
700,51.545418,-0.18205,"['Finchley Road', 261.255]"
701,51.523394,-0.112595,"['Chancery Lane', 440.813]"
702,51.522156,-0.140557,"['Chesham', 262.735]"
703,51.552539,-0.150883,"['Chesham', 831.093]"
704,51.55649,-0.175781,"['Hampstead', 228.143]"
705,51.5235,-0.1618,"['Marylebone', 182.382]"
706,51.557153,-0.174991,"['Hampstead', 292.265]"
707,51.5223,-0.156356,"['Baker Street', 130.646]"
708,51.549722,-0.17947,"['Finchley Road', 346.598]"
709,51.549091,-0.153519,"['Chalk Farm', 544.268]"
710,51.529145,-0.121181,"[""King's Cross St. Pancras"", 256.527]"
711,51.558203,-0.163378,"['Belsize Park', 849.32]"
712,51.55371,-0.13653,"['Tufnell Park', 383.568]"
713,51.550643,-0.1829,"['Finchley Road', 380.223]"
714,51.5494,-0.166797,"['Belsize Park', 170.782]"
715,51.55362,-0.171655,"['Chesham', 493.065]"
716,51.51924,-0.137145,"['Goodge Street', 201.87]"
717,51.5499369461078,-0.174943682634731,"['Finchley Road', 512.428]"
718,51.554754,-0.196132,"['West Hampstead', 829.559]"
719,51.518153,-0.116998,"['Holborn', 184.449]"
720,51.558684,-0.164253,"['Chesham', 828.283]"
721,51.552054,-0.209202,"['Kilburn', 493.892]"
722,51.529148,-0.117077,"[""King's Cross St. Pancras"", 430.739]"
723,51.529853,-0.129485,"['Chesham', 545.769]"
724,51.541972,-0.16344,"['Chesham', 647.267]"
725,51.54193,-0.16422,"['Chesham', 558.802]"
726,51.54193,-0.16422,"['Chesham', 558.802]"
727,51.527791,-0.14116,"['Warren Street', 385.745]"
728,51.542003,-0.163372,"['Chesham', 643.184]"
729,51.542003,-0.163372,"['Chesham', 643.184]"
730,51.542003,-0.163372,"['Chesham', 643.184]"
731,51.546056,-0.16815,"['Chesham', 486.923]"
732,51.540308,-0.145092,"['Camden Town', 277.245]"
733,51.553611,-0.185546,"['Hampstead', 545.638]"
734,51.5419,-0.153955,"['Chalk Farm', 309.92]"
735,51.542163,-0.196601,"['Upminster', 567.966]"
736,51.541825,-0.173683,"['Swiss Cottage', 159.006]"
737,51.554888,-0.196311,"['West Hampstead', 815.479]"
738,51.558071,-0.175533,"['Hampstead', 264.925]"
739,51.544712,-0.170827,"['Swiss Cottage', 244.677]"
740,51.550402,-0.175869,"['Finchley Road', 529.174]"
741,51.517101,-0.110443,"['Chancery Lane', 145.769]"
742,51.523897,-0.158054,"['Baker Street', 243.061]"
743,51.54921,-0.180357,"['Finchley Road', 274.072]"
744,51.552,-0.151,"['Chesham', 861.766]"
745,51.549558,-0.180843,"['Finchley Road', 312.804]"
746,51.549886,-0.181122,"['Finchley Road', 316.703]"
747,51.541216,-0.17319,"['Swiss Cottage', 182.263]"
748,51.55868,-0.180742,"['Hampstead', 236.413]"
749,51.549705,-0.163875,"['Belsize Park', 90.687]"
750,51.541314,-0.156458,"['Chalk Farm', 380.493]"
751,51.54391,-0.150574,"['Chalk Farm', 214.869]"
752,51.529314,-0.141084,"['Warren Street', 498.757]"
753,51.534394,-0.136546,"['Mornington Crescent', 258.285]"
754,51.553,-0.176,"['Hampstead', 364.529]"
755,51.54814,-0.175426,"['Finchley Road', 430.955]"
756,51.527153,-0.129356,"['Euston', 490.213]"
757,51.537505,-0.150169,"['Chesham', 518.756]"
758,51.550459,-0.178094,"['Finchley Road', 467.123]"
759,51.546333,-0.166642,"['Belsize Park', 509.041]"
760,51.553697,-0.18938,"['West Hampstead', 700.639]"
761,51.551679,-0.15192,"['Chalk Farm', 826.351]"
762,51.547506,-0.165338,"['Belsize Park', 302.027]"
763,51.553697,-0.18938,"['West Hampstead', 700.639]"
764,51.550216,-0.179034,"['Finchley Road', 384.762]"
765,51.556855,-0.195948,"['West Hampstead', 948.115]"
766,51.523061,-0.159444,"['Baker Street', 239.895]"
767,51.53962,-0.138011,"['Camden Town', 287.489]"
768,51.555541,-0.154761,"['Belsize Park', 927.273]"
769,51.548313,-0.162569,"['Belsize Park', 269.383]"
770,51.556465,-0.193338,"['West Hampstead', 868.226]"
771,51.5555,-0.180448,"['Hampstead', 211.006]"
772,51.523399,-0.166403,"['Marylebone', 324.184]"
773,51.528398,-0.130121,"['Chesham', 466.477]"
774,51.530166,-0.125406,"[""King's Cross St. Pancras"", 323.176]"
775,51.543855,-0.175604,"['Swiss Cottage', 191.23]"
776,51.546199,-0.181114,"['Finchley Road', 136.045]"
777,51.549325,-0.156927,"['Chalk Farm', 598.872]"
778,51.5531529146342,-0.210046012195122,"['Kilburn', 661.35]"
779,51.550548,-0.167205,"['Belsize Park', 283.734]"
780,51.550193,-0.167215,"['Belsize Park', 205.075]"
781,51.548531,-0.152577,"['Chalk Farm', 523.535]"
782,51.550858,-0.124798,"['Caledonian Road', 619.981]"
783,51.555127,-0.157278,"['Belsize Park', 776.506]"
784,51.548114,-0.199444,"['Kilburn', 285.917]"
785,51.541432,-0.187326,"['West Hampstead', 636.343]"
786,51.555414,-0.175934,"['Hampstead', 179.355]"
787,51.556213,-0.181158,"['Hampstead', 313.234]"
788,51.548137,-0.159197,"['Belsize Park', 458.518]"
789,51.555591,-0.18116,"['Hampstead', 245.755]"
790,51.523048,-0.117077,"['Chesham', 439.971]"
791,51.521179,-0.108396,"['Farringdon', 341.462]"
792,51.55635,-0.191447,"['West Hampstead', 886.546]"
793,51.556438,-0.191951,"['West Hampstead', 911.041]"
794,51.5442,-0.175661,"['Swiss Cottage', 218.253]"
795,51.545299,-0.132349,"['Chesham', 790.574]"
796,51.537812,-0.130658,"['Chesham', 745.486]"
797,51.533798,-0.145796,"['Camden Town', 753.173]"
798,51.533798,-0.145796,"['Camden Town', 753.173]"
799,51.525501,-0.130278,"['Chesham', 426.281]"
800,51.549621,-0.198472,"['Upminster', 553.67]"
801,51.546913,-0.147117,"['Chalk Farm', 510.338]"
802,51.560643,-0.190806,"['Chesham', 1055.28]"
803,51.532334,-0.137902,"['Mornington Crescent', 356.82]"
804,51.545637,-0.167778,"['Chesham', 509.636]"
805,51.527594,-0.139539,"['Chesham', 284.554]"
806,51.551381,-0.125501,"['Caledonian Road', 672.719]"
807,51.552845,-0.188313,"['West Hampstead', 656.231]"
808,51.551078,-0.206214,"['Kilburn', 427.202]"
809,51.551182,-0.206038,"['Kilburn', 428.926]"
810,51.527998,-0.164565,"['Marylebone', 666.789]"
811,51.51606,-0.121662,"['Holborn', 172.743]"
812,51.533167,-0.136558,"['Mornington Crescent', 194.363]"
813,51.562088,-0.192999,"['Golders Green', 1132.48]"
814,51.553233,-0.194195,"['West Hampstead', 590.786]"
815,51.527927,-0.164599,"['Marylebone', 654.059]"
816,51.543,-0.15,"['Chalk Farm', 215.883]"
817,51.556946,-0.193101,"['West Hampstead', 954.008]"
818,51.524057,-0.148996,"[""Regent's Park"", 268.802]"
819,51.543056,-0.171775,"['Swiss Cottage', 111.518]"
820,51.540008,-0.148334,"['Camden Town', 389.434]"
821,51.538551,-0.193452,"['Kilburn Park', 329.776]"
822,51.527031,-0.112719,"['Angel', 716.643]"
823,51.557432,-0.193126,"['West Hampstead', 979.034]"
824,51.514479,-0.129091,"['Tottenham Court Road', 266.944]"
825,51.553398,-0.190032,"['West Hampstead', 701.339]"
826,51.543,-0.15,"['Chalk Farm', 215.883]"
827,51.543,-0.15,"['Chalk Farm', 215.883]"
828,51.545928,-0.190005,"['West Hampstead', 160.597]"
829,51.546798,-0.17123,"['Swiss Cottage', 334.969]"
830,51.558943,-0.148676,"['Tufnell Park', 784.32]"
831,51.554605,-0.142765,"['Chesham', 368.75]"
832,51.558373,-0.172589,"['Hampstead', 505.19]"
833,51.54626,-0.179462,"['Finchley Road', 187.891]"
834,51.525149,-0.161825,"['Marylebone', 344.254]"
835,51.556442,-0.194377,"['West Hampstead', 895.812]"
836,51.548197,-0.168964,"['Belsize Park', 411.325]"
837,51.5373,-0.139887,"['Camden Town', 228.938]"
838,51.559649,-0.195188,"['Upminster', 1205.629]"
839,51.558315,-0.177525,"['Hampstead', 257.836]"
840,51.542278,-0.141565,"['Camden Town', 317.855]"
841,51.523085,-0.15754,"['Baker Street', 47.55]"
842,51.557573,-0.144519,"['Tufnell Park', 481.66]"
843,51.55113,-0.173485,"['Hampstead', 623.141]"
844,51.523199,-0.110975,"['Chancery Lane', 489.515]"
845,51.552363,-0.141457,"['Kentish Town', 226.538]"
846,51.549648,-0.165863,"['Belsize Park', 128.826]"
847,51.52378,-0.165743,"['Marylebone', 466.756]"
848,51.55,-0.17,"['Belsize Park', 413.503]"
849,51.544939,-0.175481,"['Swiss Cottage', 210.783]"
850,51.559224,-0.140784,"['Tufnell Park', 295.039]"
851,51.516418,-0.122853,"['Holborn', 254.309]"
852,51.523718,-0.156563,"['Baker Street', 227.148]"
853,51.54213,-0.12665,"['Caledonian Road', 762.843]"
854,51.519394,-0.138461,"['Goodge Street', 204.632]"
855,51.541356,-0.195018,"['Kilburn Park', 588.501]"
856,51.549427,-0.166327,"['Belsize Park', 153.963]"
857,51.543838,-0.149967,"['Chalk Farm', 467.14]"
858,51.55397,-0.172445,"['Hampstead', 432.621]"
859,51.521588,-0.158533,"['Baker Street', 152.5]"
860,51.541557,-0.153175,"['Chalk Farm', 394.503]"
861,51.548934,-0.194848,"['West Hampstead', 385.878]"
862,51.5595785930233,-0.188180203488372,"['Hampstead', 759.184]"
863,51.5441,-0.1717,"['Swiss Cottage', 188.016]"
864,51.516933,-0.121368,"['Holborn', 148.348]"
865,51.543,-0.174,"['Swiss Cottage', 71.361]"
866,51.545799,-0.162617,"['Belsize Park', 490.532]"
867,51.5232,-0.1536,"['Baker Street', 436.778]"
868,51.523195,-0.153615,"['Baker Street', 436.778]"
869,51.548934,-0.194848,"['West Hampstead', 385.878]"
870,51.52584,-0.127646,"['Chesham', 575.887]"
871,51.549089,-0.204031,"['Kilburn', 254.466]"
872,51.522538,-0.15912,"['Baker Street', 184.072]"
873,51.5348,-0.1459,"['Camden Town', 480.988]"
874,51.548629,-0.153292,"['Chalk Farm', 521.082]"
875,51.528946,-0.116071,"[""King's Cross St. Pancras"", 505.357]"
876,51.523426,-0.112205,"['Chancery Lane', 455.226]"
877,51.554058,-0.162751,"['Belsize Park', 630.453]"
